filename_id,class_label,defocus_label
holodetect_heamato_2024-10-14_13-31-59.701__hlg_117_idx_18_cnt_1292_736_dst_21136.95,0,-1.091255675
holodetect_heamato_2024-10-14_13-31-07.64__hlg_69_idx_18_cnt_1436_872_dst_18183.10,0,-6.499567152
holodetect_heamato_2024-10-14_13-30-26.574__hlg_32_idx_0_cnt_1132_80_dst_20495.78,0,-2.229997654
holodetect_heamato_2024-10-14_13-29-54.406__hlg_0_idx_15_cnt_528_768_dst_17157.75,0,6.632961755
holodetect_heamato_2024-10-14_13-32-38.932__hlg_152_idx_7_cnt_1808_352_dst_16704.22,0,-2.011190043
holodetect_heamato_2024-10-14_13-30-43.710__hlg_48_idx_23_cnt_180_908_dst_17956.75,0,6.680743567
holodetect_heamato_2024-10-14_13-31-35.650__hlg_95_idx_12_cnt_572_652_dst_17498.45,0,-5.268069411
unfocused_holodetect_heamato_2024-10-14_13-32-04.148__hlg_121_idx_18_cnt_1576_776_dst_20246.89,0,-9.901894571
holodetect_heamato_2024-10-14_13-30-08.460__hlg_15_idx_5_cnt_1444_428_dst_21758.62,0,1.386010976
holodetect_heamato_2024-10-14_13-32-13.761__hlg_130_idx_14_cnt_676_736_dst_17366.20,0,2.803682056
unfocused_holodetect_heamato_2024-10-14_13-32-19.220__hlg_135_idx_15_cnt_756_592_dst_15808.77,0,9.086722642
holodetect_heamato_2024-10-14_13-32-19.220__hlg_135_idx_23_cnt_264_956_dst_19855.03,0,-5.374196558
holodetect_heamato_2024-10-14_13-32-11.631__hlg_128_idx_5_cnt_748_352_dst_15855.95,0,-2.164197191
holodetect_heamato_2024-10-14_13-33-00.161__hlg_171_idx_6_cnt_348_304_dst_20629.97,0,-9.512475194
holodetect_heamato_2024-10-14_13-32-50.34__hlg_162_idx_3_cnt_1732_112_dst_19405.57,0,-3.991152142
holodetect_heamato_2024-10-14_13-33-02.219__hlg_173_idx_13_cnt_176_620_dst_19405.57,0,-0.89719258
holodetect_heamato_2024-10-14_13-31-35.650__hlg_95_idx_14_cnt_600_728_dst_20544.03,0,-5.455826909
holodetect_heamato_2024-10-14_13-30-35.250__hlg_40_idx_28_cnt_640_956_dst_19336.15,0,9.219499246
holodetect_heamato_2024-10-14_13-30-43.710__hlg_48_idx_0_cnt_672_100_dst_19614.03,0,8.156695305
holodetect_heamato_2024-10-14_13-32-42.253__hlg_155_idx_13_cnt_204_512_dst_20624.22,0,-8.317467255
holodetect_heamato_2024-10-14_13-33-06.434__hlg_177_idx_2_cnt_1136_176_dst_18015.03,0,-4.628020195
holodetect_heamato_2024-10-14_13-31-27.130__hlg_87_idx_12_cnt_1416_628_dst_20342.30,0,-6.238885025
holodetect_heamato_2024-10-14_13-30-23.166__hlg_29_idx_20_cnt_768_808_dst_17319.25,0,2.745950224
holodetect_heamato_2024-10-14_13-33-14.362__hlg_184_idx_3_cnt_604_228_dst_20710.80,0,-1.359514418
holodetect_heamato_2024-10-14_13-29-56.104__hlg_2_idx_0_cnt_632_100_dst_21023.47,0,5.859754493
holodetect_heamato_2024-10-14_13-31-14.952__hlg_76_idx_16_cnt_1856_756_dst_17045.95,0,1.345844604
holodetect_heamato_2024-10-14_13-32-21.447__hlg_137_idx_13_cnt_528_764_dst_16056.70,0,6.082802998
holodetect_heamato_2024-10-14_13-31-21.505__hlg_82_idx_4_cnt_380_212_dst_15862.72,0,8.368492704
holodetect_heamato_2024-10-14_13-32-39.964__hlg_153_idx_19_cnt_1356_580_dst_20032.85,0,-1.224012273
holodetect_heamato_2024-10-14_13-30-30.709__hlg_36_idx_11_cnt_1128_436_dst_21046.95,0,-0.049440779
holodetect_heamato_2024-10-14_13-32-25.77__hlg_140_idx_10_cnt_1436_660_dst_20118.25,0,2.419709215
holodetect_heamato_2024-10-14_13-30-55.725__hlg_59_idx_12_cnt_992_692_dst_19573.47,0,9.11989884
holodetect_heamato_2024-10-14_13-32-34.445__hlg_148_idx_11_cnt_144_328_dst_21231.93,0,4.145528621
holodetect_heamato_2024-10-14_13-30-21.103__hlg_27_idx_21_cnt_912_948_dst_20159.62,0,6.250366678
holodetect_heamato_2024-10-14_13-32-12.625__hlg_129_idx_14_cnt_412_912_dst_15366.00,0,-6.437617589
holodetect_heamato_2024-10-14_13-31-44.680__hlg_103_idx_11_cnt_796_828_dst_19314.79,0,4.928568988
holodetect_heamato_2024-10-14_13-30-15.737__hlg_22_idx_6_cnt_1008_172_dst_21032.80,0,-0.101780125
holodetect_heamato_2024-10-14_13-30-41.539__hlg_46_idx_7_cnt_1776_464_dst_21150.18,0,-3.326064047
holodetect_heamato_2024-10-14_13-30-06.91__hlg_13_idx_25_cnt_456_872_dst_16670.43,0,-1.228453723
holodetect_heamato_2024-10-14_13-33-22.53__hlg_191_idx_6_cnt_564_580_dst_20425.95,0,5.585683414
unfocused_holodetect_heamato_2024-10-14_13-33-11.943__hlg_182_idx_16_cnt_164_956_dst_19546.36,0,-8.912031738
holodetect_heamato_2024-10-14_13-32-13.761__hlg_130_idx_10_cnt_1136_472_dst_19745.42,0,-2.435651582
holodetect_heamato_2024-10-14_13-30-06.91__hlg_13_idx_15_cnt_1072_460_dst_18565.20,0,4.032143681
holodetect_heamato_2024-10-14_13-33-09.624__hlg_180_idx_17_cnt_944_844_dst_21318.25,0,-6.987366135
holodetect_heamato_2024-10-14_13-30-55.725__hlg_59_idx_15_cnt_1376_844_dst_20823.32,0,-2.924778013
unfocused_holodetect_heamato_2024-10-14_13-32-09.665__hlg_126_idx_8_cnt_64_508_dst_19714.45,0,-4.679760398
holodetect_heamato_2024-10-14_13-33-10.705__hlg_181_idx_10_cnt_1576_460_dst_18786.95,0,8.571266383
holodetect_heamato_2024-10-14_13-31-28.162__hlg_88_idx_8_cnt_1256_376_dst_21161.18,0,3.203391809
unfocused_holodetect_heamato_2024-10-14_13-31-44.680__hlg_103_idx_0_cnt_780_64_dst_16079.69,0,-8.833541436
holodetect_heamato_2024-10-14_13-31-17.322__hlg_78_idx_9_cnt_1676_712_dst_16735.03,0,6.744243282
holodetect_heamato_2024-10-14_13-31-18.304__hlg_79_idx_9_cnt_464_684_dst_21271.30,0,1.321375906
holodetect_heamato_2024-10-14_13-31-58.666__hlg_116_idx_4_cnt_1072_348_dst_15788.88,0,-9.128610248
holodetect_heamato_2024-10-14_13-32-31.77__hlg_145_idx_7_cnt_460_576_dst_16924.82,0,4.73073732
holodetect_heamato_2024-10-14_13-33-01.139__hlg_172_idx_5_cnt_464_280_dst_19109.80,0,-6.685697837
holodetect_heamato_2024-10-14_13-33-13.25__hlg_183_idx_24_cnt_492_724_dst_19129.25,0,2.075249367
holodetect_heamato_2024-10-14_13-29-56.104__hlg_2_idx_5_cnt_136_560_dst_20687.32,0,8.760583485
holodetect_heamato_2024-10-14_13-32-58.970__hlg_170_idx_7_cnt_1280_312_dst_20688.25,0,-7.616261093
holodetect_heamato_2024-10-14_13-32-38.932__hlg_152_idx_14_cnt_1188_684_dst_16147.12,0,-4.696223724
holodetect_heamato_2024-10-14_13-30-39.528__hlg_44_idx_17_cnt_1352_832_dst_20552.05,0,-7.735361982
holodetect_heamato_2024-10-14_13-31-28.162__hlg_88_idx_15_cnt_1044_572_dst_17870.43,0,-9.510193477
holodetect_heamato_2024-10-14_13-31-45.659__hlg_104_idx_6_cnt_1792_316_dst_16483.60,0,6.951422209
holodetect_heamato_2024-10-14_13-32-37.646__hlg_151_idx_8_cnt_612_276_dst_21200.88,0,7.827395003
holodetect_heamato_2024-10-14_13-31-03.710__hlg_66_idx_5_cnt_1312_420_dst_17475.03,0,-1.377763493
holodetect_heamato_2024-10-14_13-32-04.148__hlg_121_idx_16_cnt_1576_716_dst_18597.32,0,9.430907868
holodetect_heamato_2024-10-14_13-33-15.444__hlg_185_idx_3_cnt_1572_104_dst_16058.25,0,2.131097298
unfocused_holodetect_heamato_2024-10-14_13-29-57.264__hlg_4_idx_0_cnt_572_64_dst_17697.58,0,9.172257347
holodetect_heamato_2024-10-14_13-31-20.421__hlg_81_idx_12_cnt_1256_488_dst_16583.10,0,8.511967034
holodetect_heamato_2024-10-14_13-31-20.421__hlg_81_idx_1_cnt_1772_156_dst_18028.12,0,1.107233642
holodetect_heamato_2024-10-14_13-31-01.394__hlg_64_idx_12_cnt_440_432_dst_15892.90,0,-6.315636851
holodetect_heamato_2024-10-14_13-30-52.625__hlg_56_idx_11_cnt_1792_652_dst_15830.05,0,-5.051202089
holodetect_heamato_2024-10-14_13-31-09.439__hlg_71_idx_5_cnt_288_524_dst_20279.00,0,9.029803937
holodetect_heamato_2024-10-14_13-31-02.680__hlg_65_idx_11_cnt_672_540_dst_19870.43,0,5.809044537
holodetect_heamato_2024-10-14_13-32-58.970__hlg_170_idx_1_cnt_224_84_dst_21425.69,0,7.220272931
holodetect_heamato_2024-10-14_13-32-38.932__hlg_152_idx_20_cnt_372_908_dst_20782.10,0,6.618215722
holodetect_heamato_2024-10-14_13-32-03.162__hlg_120_idx_7_cnt_1320_516_dst_16693.90,0,-2.221105943
holodetect_heamato_2024-10-14_13-31-50.49__hlg_108_idx_20_cnt_568_692_dst_17480.05,0,4.024627914
holodetect_heamato_2024-10-14_13-31-08.200__hlg_70_idx_4_cnt_1836_284_dst_16017.50,0,6.451762547
holodetect_heamato_2024-10-14_13-32-15.881__hlg_132_idx_23_cnt_912_912_dst_16727.70,0,-9.729486272
holodetect_heamato_2024-10-14_13-32-58.970__hlg_170_idx_25_cnt_1744_900_dst_16727.70,0,-2.711402858
holodetect_heamato_2024-10-14_13-30-29.573__hlg_35_idx_0_cnt_1328_64_dst_21585.17,0,2.047566905
holodetect_heamato_2024-10-14_13-30-08.460__hlg_15_idx_8_cnt_228_640_dst_20918.25,0,1.704518265
holodetect_heamato_2024-10-14_13-32-18.27__hlg_134_idx_7_cnt_1164_440_dst_20374.65,0,-2.339417172
holodetect_heamato_2024-10-14_13-31-58.666__hlg_116_idx_6_cnt_1172_384_dst_20918.25,0,8.111321327
unfocused_holodetect_heamato_2024-10-14_13-32-41.202__hlg_154_idx_5_cnt_1256_372_dst_16210.01,0,-0.043623029
unfocused_holodetect_heamato_2024-10-14_13-32-12.625__hlg_129_idx_9_cnt_1860_656_dst_16853.30,0,5.480313194
holodetect_heamato_2024-10-14_13-31-31.417__hlg_91_idx_5_cnt_1500_224_dst_21086.32,0,2.721315653
holodetect_heamato_2024-10-14_13-30-25.383__hlg_31_idx_1_cnt_1172_108_dst_20599.00,0,-1.66979711
holodetect_heamato_2024-10-14_13-32-43.286__hlg_156_idx_9_cnt_1776_580_dst_16769.80,0,2.53456843
holodetect_heamato_2024-10-14_13-31-28.162__hlg_88_idx_13_cnt_212_492_dst_15425.78,0,-4.932890043
unfocused_holodetect_heamato_2024-10-14_13-30-51.593__hlg_55_idx_0_cnt_1300_64_dst_19882.53,0,8.226386216
holodetect_heamato_2024-10-14_13-32-38.932__hlg_152_idx_5_cnt_1584_224_dst_16081.97,0,-3.502960159
unfocused_holodetect_heamato_2024-10-14_13-32-18.27__hlg_134_idx_16_cnt_1528_956_dst_21579.14,0,1.460884102
holodetect_heamato_2024-10-14_13-31-58.666__hlg_116_idx_23_cnt_1064_912_dst_17286.20,0,-3.866987171
holodetect_heamato_2024-10-14_13-31-59.701__hlg_117_idx_17_cnt_240_732_dst_17057.50,0,-1.420974669
unfocused_holodetect_heamato_2024-10-14_13-33-25.152__hlg_194_idx_2_cnt_1164_64_dst_16716.13,0,-2.778381248
holodetect_heamato_2024-10-14_13-30-08.460__hlg_15_idx_10_cnt_708_760_dst_21383.10,0,-9.178023618
holodetect_heamato_2024-10-14_13-33-09.624__hlg_180_idx_16_cnt_792_776_dst_20260.93,0,2.943535209
unfocused_holodetect_heamato_2024-10-14_13-32-48.592__hlg_161_idx_20_cnt_1264_556_dst_15344.08,0,-1.803236016
holodetect_heamato_2024-10-14_13-33-13.25__hlg_183_idx_29_cnt_1860_892_dst_21480.75,0,7.488622685
holodetect_heamato_2024-10-14_13-33-21.71__hlg_190_idx_12_cnt_1320_572_dst_16806.20,0,4.398877288
holodetect_heamato_2024-10-14_13-31-32.498__hlg_92_idx_4_cnt_1808_136_dst_21152.47,0,8.998390011
holodetect_heamato_2024-10-14_13-32-37.646__hlg_151_idx_24_cnt_84_956_dst_15206.60,0,-6.453486087
holodetect_heamato_2024-10-14_13-31-32.498__hlg_92_idx_22_cnt_1008_860_dst_20970.18,0,-6.079479851
holodetect_heamato_2024-10-14_13-32-04.148__hlg_121_idx_13_cnt_104_636_dst_18525.82,0,0.956180438
holodetect_heamato_2024-10-14_13-32-11.631__hlg_128_idx_1_cnt_460_292_dst_18154.65,0,7.013278032
holodetect_heamato_2024-10-14_13-33-22.53__hlg_191_idx_11_cnt_556_776_dst_21114.18,0,0.497583976
holodetect_heamato_2024-10-14_13-31-59.701__hlg_117_idx_22_cnt_1856_852_dst_16999.00,0,-0.140370935
holodetect_heamato_2024-10-14_13-31-01.394__hlg_64_idx_4_cnt_1520_112_dst_17718.25,0,9.945055913
holodetect_heamato_2024-10-14_13-30-22.186__hlg_28_idx_0_cnt_1708_64_dst_17718.25,0,-2.804805491
holodetect_heamato_2024-10-14_13-33-16.736__hlg_186_idx_21_cnt_1684_772_dst_16583.10,0,-9.84662079
holodetect_heamato_2024-10-14_13-32-47.609__hlg_160_idx_4_cnt_1152_408_dst_17363.65,0,-8.76192706
unfocused_holodetect_heamato_2024-10-14_13-30-12.487__hlg_19_idx_2_cnt_1080_192_dst_16525.16,1,8.882931522
holodetect_heamato_2024-10-14_13-31-30.436__hlg_90_idx_4_cnt_984_228_dst_20861.12,1,2.993068903
unfocused_holodetect_heamato_2024-10-14_13-29-59.41__hlg_7_idx_0_cnt_144_64_dst_16580.64,1,2.119867241
unfocused_holodetect_heamato_2024-10-14_13-30-17.749__hlg_24_idx_2_cnt_296_212_dst_20891.00,1,4.514272445
unfocused_holodetect_heamato_2024-10-14_13-31-10.572__hlg_72_idx_3_cnt_1840_276_dst_16077.79,1,3.023096734
holodetect_heamato_2024-10-14_13-29-15.130__hlg_169_idx_2_cnt_1224_116_dst_15667.52,1,9.105477592
unfocused_holodetect_heamato_2024-10-14_13-33-05.400__hlg_176_idx_8_cnt_1316_520_dst_20979.40,1,-2.029008662
holodetect_heamato_2024-10-14_13-27-08.20__hlg_53_idx_11_cnt_1836_488_dst_21361.62,1,-2.351605645
holodetect_heamato_2024-10-14_13-26-21.473__hlg_11_idx_14_cnt_1624_816_dst_20506.12,1,6.053119844
holodetect_heamato_2024-10-14_13-28-48.560__hlg_144_idx_4_cnt_356_488_dst_20771.68,1,-5.340921434
holodetect_heamato_2024-10-14_13-29-25.876__hlg_179_idx_1_cnt_536_152_dst_16596.70,1,-5.0182944
holodetect_heamato_2024-10-14_13-28-24.769__hlg_122_idx_18_cnt_1060_724_dst_20751.68,1,-2.494246981
unfocused_holodetect_heamato_2024-10-14_13-26-12.286__hlg_0_idx_14_cnt_1752_696_dst_17765.62,1,1.541643462
holodetect_heamato_2024-10-14_13-28-42.311__hlg_138_idx_14_cnt_1356_824_dst_16452.50,1,8.293649525
holodetect_heamato_2024-10-14_13-33-01.139__hlg_172_idx_17_cnt_1828_848_dst_17925.78,1,9.767826551
holodetect_heamato_2024-10-14_13-26-14.801__hlg_3_idx_13_cnt_416_824_dst_20648.45,1,-4.650715261
holodetect_heamato_2024-10-14_13-26-13.543__hlg_1_idx_4_cnt_596_424_dst_15380.63,1,-7.562956145
unfocused_holodetect_heamato_2024-10-14_13-32-12.625__hlg_129_idx_3_cnt_508_264_dst_15823.23,1,-6.493918617
holodetect_heamato_2024-10-14_13-31-47.729__hlg_106_idx_8_cnt_740_432_dst_16271.89,1,-7.727669321
holodetect_heamato_2024-10-14_13-28-27.147__hlg_124_idx_12_cnt_892_664_dst_15340.82,1,2.498167132
holodetect_heamato_2024-10-14_13-33-07.666__hlg_178_idx_0_cnt_1808_124_dst_20679.74,1,-5.070720236
holodetect_heamato_2024-10-14_13-31-17.322__hlg_78_idx_11_cnt_956_764_dst_16456.32,1,-7.517148013
holodetect_heamato_2024-10-14_13-31-59.701__hlg_117_idx_13_cnt_112_608_dst_20752.30,1,-0.750948327
unfocused_holodetect_heamato_2024-10-14_13-26-43.342__hlg_31_idx_15_cnt_1272_956_dst_20178.90,1,8.211621989
unfocused_holodetect_heamato_2024-10-14_13-31-22.537__hlg_83_idx_4_cnt_1736_184_dst_20722.84,1,7.399272624
holodetect_heamato_2024-10-14_13-30-35.250__hlg_40_idx_27_cnt_1760_956_dst_18850.75,1,3.237512195
unfocused_holodetect_heamato_2024-10-14_13-31-23.727__hlg_84_idx_7_cnt_852_472_dst_16231.03,1,-6.021625188
holodetect_heamato_2024-10-14_13-28-22.604__hlg_120_idx_10_cnt_848_388_dst_20978.03,1,-1.795795179
holodetect_heamato_2024-10-14_13-32-46.475__hlg_159_idx_20_cnt_1572_748_dst_16294.84,1,6.613265131
holodetect_heamato_2024-10-14_13-31-11.602__hlg_73_idx_9_cnt_196_612_dst_15587.38,1,-7.355795579
unfocused_holodetect_heamato_2024-10-14_13-33-08.647__hlg_179_idx_2_cnt_584_336_dst_16048.67,1,2.003953547
unfocused_holodetect_heamato_2024-10-14_13-30-44.946__hlg_49_idx_24_cnt_996_952_dst_20931.99,1,-5.632823676
holodetect_heamato_2024-10-14_13-31-09.439__hlg_71_idx_0_cnt_1848_64_dst_20906.04,1,-1.969278329
holodetect_heamato_2024-10-14_13-29-54.406__hlg_0_idx_11_cnt_584_624_dst_20879.57,1,-5.364125406
holodetect_heamato_2024-10-14_13-30-39.528__hlg_44_idx_6_cnt_896_300_dst_20219.80,1,0.360298752
holodetect_heamato_2024-10-14_13-29-26.859__hlg_180_idx_15_cnt_288_712_dst_21880.75,1,-0.906107192
holodetect_heamato_2024-10-14_13-32-01.95__hlg_118_idx_12_cnt_1140_872_dst_16671.18,1,-8.475017955
holodetect_heamato_2024-10-14_13-27-32.306__hlg_74_idx_8_cnt_1768_816_dst_16438.25,1,-0.309340897
unfocused_holodetect_heamato_2024-10-14_13-30-06.91__hlg_13_idx_27_cnt_1296_956_dst_20218.64,1,-5.34802244
holodetect_heamato_2024-10-14_13-28-20.327__hlg_118_idx_0_cnt_984_108_dst_19471.18,1,8.797156827
holodetect_heamato_2024-10-14_13-28-47.528__hlg_143_idx_3_cnt_748_240_dst_15407.75,1,0.240740656
unfocused_holodetect_heamato_2024-10-14_13-27-35.556__hlg_77_idx_3_cnt_1112_216_dst_20776.86,1,1.606955459
holodetect_heamato_2024-10-14_13-31-31.417__hlg_91_idx_17_cnt_580_852_dst_20353.04,1,8.680626074
holodetect_heamato_2024-10-14_13-32-42.253__hlg_155_idx_19_cnt_700_908_dst_20624.89,1,-3.714421808
unfocused_holodetect_heamato_2024-10-14_13-27-51.927__hlg_92_idx_9_cnt_532_364_dst_20954.81,1,-5.089727936
holodetect_heamato_2024-10-14_13-30-49.224__hlg_53_idx_2_cnt_312_112_dst_21120.88,1,-4.937224422
holodetect_heamato_2024-10-14_13-29-10.21__hlg_164_idx_6_cnt_716_556_dst_20883.05,1,7.975205174
holodetect_heamato_2024-10-14_13-26-40.189__hlg_28_idx_23_cnt_172_896_dst_18117.07,1,-6.128708088
unfocused_holodetect_heamato_2024-10-14_13-28-04.375__hlg_103_idx_12_cnt_616_824_dst_16521.01,1,0.936496298
unfocused_holodetect_heamato_2024-10-14_13-28-00.851__hlg_100_idx_14_cnt_332_604_dst_16258.07,1,3.157878435
unfocused_holodetect_heamato_2024-10-14_13-31-39.989__hlg_99_idx_9_cnt_584_552_dst_17319.45,1,5.799315906
holodetect_heamato_2024-10-14_13-30-52.625__hlg_56_idx_6_cnt_1160_564_dst_19306.43,1,-4.372141095
unfocused_holodetect_heamato_2024-10-14_13-31-48.814__hlg_107_idx_12_cnt_144_564_dst_21124.35,1,8.214702009
holodetect_heamato_2024-10-14_13-31-01.394__hlg_64_idx_19_cnt_1212_892_dst_20290.66,1,-9.850733973
unfocused_holodetect_heamato_2024-10-14_13-28-20.327__hlg_118_idx_8_cnt_556_508_dst_20562.89,1,-3.039497152
holodetect_heamato_2024-10-14_13-30-39.528__hlg_44_idx_1_cnt_1732_108_dst_19230.93,1,9.538379599
holodetect_heamato_2024-10-14_13-30-41.539__hlg_46_idx_14_cnt_276_844_dst_18726.70,1,3.411578637
holodetect_heamato_2024-10-14_13-30-12.487__hlg_19_idx_15_cnt_1492_936_dst_20086.53,1,-5.595420798
unfocused_holodetect_heamato_2024-10-14_13-26-22.451__hlg_12_idx_11_cnt_1636_432_dst_16894.99,1,-0.305872608
holodetect_heamato_2024-10-14_13-31-39.989__hlg_99_idx_0_cnt_588_124_dst_20376.90,1,0.156889551
holodetect_heamato_2024-10-14_13-26-59.103__hlg_45_idx_3_cnt_1644_188_dst_16390.00,1,7.614416782
holodetect_heamato_2024-10-14_13-27-12.85__hlg_56_idx_11_cnt_456_644_dst_15763.69,1,9.555256127
holodetect_heamato_2024-10-14_13-29-39.591__hlg_192_idx_7_cnt_176_492_dst_20853.22,1,-5.870489071
holodetect_heamato_2024-10-14_13-27-02.399__hlg_48_idx_2_cnt_1360_360_dst_21327.65,1,-8.178072638
holodetect_heamato_2024-10-14_13-26-23.533__hlg_13_idx_6_cnt_948_292_dst_20606.96,1,7.720062143
holodetect_heamato_2024-10-14_13-29-05.586__hlg_160_idx_2_cnt_424_72_dst_19440.38,1,-8.548939097
unfocused_holodetect_heamato_2024-10-14_13-29-23.857__hlg_177_idx_14_cnt_72_840_dst_16867.23,1,2.31626879
unfocused_holodetect_heamato_2024-10-14_13-28-43.342__hlg_139_idx_9_cnt_288_644_dst_21075.20,1,1.530217432
holodetect_heamato_2024-10-14_13-30-43.710__hlg_48_idx_2_cnt_1860_208_dst_16997.74,1,5.415433062
unfocused_holodetect_heamato_2024-10-14_13-27-43.711__hlg_84_idx_17_cnt_1444_876_dst_16250.64,1,-0.828337883
holodetect_heamato_2024-10-14_13-32-44.450__hlg_157_idx_8_cnt_540_704_dst_16239.25,1,-0.186407031
unfocused_holodetect_heamato_2024-10-14_13-27-04.460__hlg_50_idx_0_cnt_492_64_dst_20484.78,1,9.295971867
holodetect_heamato_2024-10-14_13-29-13.164__hlg_167_idx_11_cnt_736_584_dst_16402.19,1,-4.464848756
holodetect_heamato_2024-10-14_13-26-15.374__hlg_4_idx_10_cnt_1376_572_dst_20894.35,1,-4.316261924
holodetect_heamato_2024-10-14_13-30-09.493__hlg_16_idx_10_cnt_1588_532_dst_19290.32,1,-1.639495931
holodetect_heamato_2024-10-14_13-29-01.204__hlg_156_idx_18_cnt_556_836_dst_20227.74,1,0.986948203
holodetect_heamato_2024-10-14_13-30-44.946__hlg_49_idx_11_cnt_64_528_dst_15974.65,1,8.889708249
holodetect_heamato_2024-10-14_13-27-02.399__hlg_48_idx_3_cnt_572_408_dst_20821.89,1,-2.694593453
unfocused_holodetect_heamato_2024-10-14_13-31-25.894__hlg_86_idx_22_cnt_420_684_dst_21057.42,1,6.192651446
unfocused_holodetect_heamato_2024-10-14_13-28-07.624__hlg_106_idx_11_cnt_1076_456_dst_16264.82,1,9.64810235
holodetect_heamato_2024-10-14_13-30-23.166__hlg_29_idx_1_cnt_464_156_dst_16464.12,1,-7.21995426
holodetect_heamato_2024-10-14_13-29-21.840__hlg_175_idx_18_cnt_384_760_dst_16277.48,1,-0.138676554
holodetect_heamato_2024-10-14_13-30-27.608__hlg_33_idx_13_cnt_208_768_dst_16492.85,1,6.745715188
unfocused_holodetect_heamato_2024-10-14_13-31-42.156__hlg_101_idx_27_cnt_1496_780_dst_20826.54,1,-9.367691078
holodetect_heamato_2024-10-14_13-30-10.476__hlg_17_idx_5_cnt_1204_344_dst_18327.70,1,4.529407093
holodetect_heamato_2024-10-14_13-33-06.434__hlg_177_idx_5_cnt_288_296_dst_20322.68,1,5.988432922
holodetect_heamato_2024-10-14_13-29-00.119__hlg_155_idx_7_cnt_1528_500_dst_20710.55,1,5.997659565
holodetect_heamato_2024-10-14_13-32-50.34__hlg_162_idx_8_cnt_64_308_dst_20318.20,1,-8.833179574
holodetect_heamato_2024-10-14_13-26-53.488__hlg_40_idx_16_cnt_728_784_dst_20980.88,1,-4.859007437
unfocused_holodetect_heamato_2024-10-14_13-28-43.342__hlg_139_idx_10_cnt_480_640_dst_16206.83,1,8.711681699
holodetect_heamato_2024-10-14_13-31-38.800__hlg_98_idx_14_cnt_1608_932_dst_16436.56,1,-7.223367839
unfocused_holodetect_heamato_2024-10-14_13-32-48.592__hlg_161_idx_31_cnt_1112_956_dst_20732.93,1,-9.29520908
holodetect_heamato_2024-10-14_13-30-09.493__hlg_16_idx_8_cnt_156_452_dst_18843.97,1,-9.735977327
holodetect_heamato_2024-10-14_13-32-06.212__hlg_123_idx_17_cnt_1852_768_dst_16380.11,1,-0.782091984
unfocused_holodetect_heamato_2024-10-14_13-26-44.524__hlg_32_idx_0_cnt_268_80_dst_21919.99,1,9.231119529
holodetect_heamato_2024-10-14_13-29-54.406__hlg_0_idx_9_cnt_464_548_dst_16877.70,1,-0.941371996
unfocused_holodetect_heamato_2024-10-14_13-28-08.864__hlg_107_idx_8_cnt_1736_592_dst_16193.99,1,3.127511338
unfocused_holodetect_heamato_2024-10-14_13-29-17.396__hlg_171_idx_0_cnt_1372_100_dst_16224.84,1,-4.969589776
holodetect_heamato_2024-10-14_13-32-58.970__hlg_170_idx_16_cnt_1560_644_dst_19295.78,1,-0.533805948
holodetect_heamato_2024-10-14_13-30-32.929__hlg_38_idx_18_cnt_1116_956_dst_15990.10,1,-5.133201708
holodetect_heamato_2024-10-14_13-30-47.109__hlg_51_idx_15_cnt_752_760_dst_16283.47,1,1.171189314
holodetect_heamato_2024-10-14_13-29-33.99__hlg_186_idx_4_cnt_292_152_dst_16245.03,1,1.076030304
holodetect_heamato_2024-10-14_13-28-54.853__hlg_150_idx_0_cnt_1696_92_dst_15552.58,1,-6.333208187
unfocused_holodetect_heamato_2024-10-14_13-30-29.573__hlg_35_idx_16_cnt_760_680_dst_16094.81,1,2.947065103
holodetect_heamato_2024-10-14_13-31-41.21__hlg_100_idx_8_cnt_996_492_dst_16779.62,1,5.234571616
holodetect_heamato_2024-10-14_13-27-57.742__hlg_97_idx_6_cnt_1084_404_dst_16117.97,1,-1.844284847
unfocused_holodetect_heamato_2024-10-14_13-26-34.824__hlg_23_idx_10_cnt_240_552_dst_15828.61,1,-7.029548735
unfocused_holodetect_heamato_2024-10-14_13-27-25.246__hlg_68_idx_9_cnt_120_520_dst_20900.68,1,-6.918624391
holodetect_heamato_2024-10-14_13-26-13.543__hlg_1_idx_13_cnt_660_808_dst_20162.25,1,-4.532671311
holodetect_heamato_2024-10-14_13-29-32.120__hlg_185_idx_14_cnt_892_716_dst_15398.50,1,-7.552148087
unfocused_holodetect_heamato_2024-10-14_13-31-08.200__hlg_70_idx_17_cnt_180_612_dst_16353.09,1,7.164007117
holodetect_heamato_2024-10-14_13-33-04.306__hlg_175_idx_11_cnt_1360_668_dst_16415.30,1,-5.66670864
holodetect_heamato_2024-10-14_13-26-39.105__hlg_27_idx_15_cnt_1380_948_dst_16297.50,1,-6.28351959
holodetect_heamato_2024-10-14_13-33-04.306__hlg_175_idx_1_cnt_1116_84_dst_20599.00,1,6.102467115
holodetect_heamato_2024-10-14_13-33-14.362__hlg_184_idx_10_cnt_756_628_dst_20200.75,1,-6.791320229
holodetect_heamato_2024-10-14_13-30-38.447__hlg_43_idx_2_cnt_648_252_dst_21144.60,1,-1.411230535
holodetect_heamato_2024-10-14_13-31-25.894__hlg_86_idx_14_cnt_1232_464_dst_16361.93,1,-8.274536972
holodetect_heamato_2024-10-14_13-27-54.192__hlg_94_idx_3_cnt_184_108_dst_20731.68,1,-0.664768839
